SUBJECT;LABEL;DICE;HDRFDST;JACRD;PRCISON;SNSVTY
117122;Amygdala;0.4391601315456615;12.569805089976535;0.2813614262560778;0.29417080885675556;0.865979381443299
117122;GreyMatter;0.6945046010101614;2.23606797749979;0.5319854834781896;0.5395811065135707;0.9742210978923419
117122;Hippocampus;0.5024395979072365;12.449899597988733;0.3355053974484789;0.33718636578822786;0.985358542771501
117122;Thalamus;0.7115003165224731;6.557438524302;0.5521928531656349;0.5581711031651437;0.9809728849063191
117122;WhiteMatter;0.8167175683213486;3.605551275463989;0.6902135504223793;0.70832638927467;0.9642751356540701
117122-PP;Amygdala;0.4561372635283766;12.84523257866513;0.2954519548615069;0.31012203876525485;0.8619886930495511
117122-PP;GreyMatter;0.685353972713875;3.0;0.5213220581730871;0.5278446567986642;0.976845557460865
117122-PP;Hippocampus;0.519766138559874;13.076696830622021;0.3511378519973805;0.3525085261125036;0.9890477288448236
117122-PP;Thalamus;0.7197406032680576;5.385164807134504;0.5621834177552653;0.5681665094975078;0.9816129407657396
117122-PP;WhiteMatter;0.8157283745119821;3.1622776601683795;0.68880175540458;0.7094355624105907;0.959485491369187
118528;Amygdala;0.40420702179176754;13.601470508735444;0.2532954006638217;0.2647437803548419;0.8541733290693956
118528;GreyMatter;0.6990377728728631;3.0;0.5373236503695578;0.5440318524988111;0.9775667459122143
118528;Hippocampus;0.5003338983921508;13.152946437965905;0.3336301979858875;0.3345584446810703;0.991752367376031
118528;Thalamus;0.6895002591817536;6.4031242374328485;0.526135364781717;0.5287224332361687;0.9907856985212977
118528;WhiteMatter;0.8242975188695266;3.0;0.7011106398932999;0.7252635812074905;0.9546545371616038
118528-PP;Amygdala;0.41793384543031825;13.892443989449804;0.2641696393182719;0.27681445332779564;0.8525743524144548
118528-PP;GreyMatter;0.687956034930363;3.1622776601683795;0.5243391633555888;0.5302233220605505;0.9792739072398906
118528-PP;Hippocampus;0.5102628547491884;13.152946437965905;0.3425187163895821;0.3434361233480176;0.9922614805009673
118528-PP;Thalamus;0.6964507129572226;5.656854249492381;0.5342726353962309;0.5366654723516063;0.9917236813065549
118528-PP;WhiteMatter;0.8227813315411845;2.8284271247461903;0.6989197109984238;0.726175648459738;0.9490347377252575
118730;Amygdala;0.5012093313567918;11.224972160321824;0.33440916189484643;0.33654652137468566;0.9813626642224259
118730;GreyMatter;0.7076466135878052;2.23606797749979;0.5475643280143053;0.557785468521709;0.9676181958559396
118730;Hippocampus;0.4519936117803102;11.180339887498949;0.29198433237742183;0.2950385186232243;0.9657605552342394
118730;Thalamus;0.6714560153686064;7.0710678118654755;0.5054074408796505;0.5070111816258689;0.9937803577775145
118730;WhiteMatter;0.813262237809506;2.8284271247461903;0.6852922892656397;0.7052683938240363;0.9603090444296977
118730-PP;Amygdala;0.5226774847870183;11.180339887498949;0.35380052724077327;0.3558329650905877;0.9841124350748549
118730-PP;GreyMatter;0.6985175280068568;3.1622776601683795;0.5367091321154089;0.5454915723996333;0.9708759402042335
118730-PP;Hippocampus;0.4609484151987508;10.246950765959598;0.29950160199359205;0.3019958360255582;0.9731636784268364
118730-PP;Thalamus;0.6789926165672094;6.4031242374328485;0.5139960798725959;0.5155592418517495;0.9941357659045137
118730-PP;WhiteMatter;0.8126166407465008;2.23606797749979;0.6843759721017043;0.7081470538907345;0.9532442595772531
118932;Amygdala;0.4698862280213223;12.409673645990857;0.30709234608985025;0.30937663698271345;0.9765211640211641
118932;GreyMatter;0.7085810408686772;2.449489742783178;0.5486840934605038;0.5553830882419903;0.9784894863041173
118932;Hippocampus;0.46902318510072216;11.532562594670797;0.30635551142005957;0.30818081272967285;0.9810335036910847
118932;Thalamus;0.6971185765502589;6.928203230275509;0.5350591112922951;0.5411255411255411;0.9794776119402985
118932;WhiteMatter;0.8318006126086589;3.0;0.7120365081393505;0.7414181736565346;0.9472784029692384
118932-PP;Amygdala;0.4942653830054416;12.68857754044952;0.3282553096853108;0.33090460710682656;0.9761904761904762
118932-PP;GreyMatter;0.7004896605987456;3.4641016151377544;0.539041236810393;0.544774043045738;0.9808516138233485
118932-PP;Hippocampus;0.4777140335392763;11.661903789690601;0.31381359617335847;0.31547120323485484;0.9835320840431573
118932-PP;Thalamus;0.7023966641801037;5.830951894845301;0.5413030660377358;0.5477461889561768;0.9787313432835821
118932-PP;WhiteMatter;0.829346311436547;2.8284271247461903;0.7084471859942326;0.7416761563249582;0.9405210095738274
120111;Amygdala;0.4695823244552058;9.1104335791443;0.30683278947888853;0.3280820469443857;0.8257051623203832
120111;GreyMatter;0.6956455788221927;2.23606797749979;0.5333255804768445;0.5401157513113408;0.9769705836838626
120111;Hippocampus;0.4592122456598843;10.770329614269007;0.2980373152410952;0.2987819689766457;0.9917069799585349
120111;Thalamus;0.6696055418789718;10.04987562112089;0.5033135381702384;0.5076242006886375;0.9834080717488789
120111;WhiteMatter;0.8483847252527258;2.449489742783178;0.7366911014955985;0.7635815788079069;0.95437762465391
120111-PP;Amygdala;0.4878775990584543;9.1104335791443;0.3226442507264425;0.3459441415377768;0.8273017562533262
120111-PP;GreyMatter;0.686626419958719;3.0;0.522795973965867;0.5288917182506143;0.9784296426109518
120111-PP;Hippocampus;0.4632550155562708;10.63014581273465;0.301452108349623;0.30193692748758827;0.994701681640175
120111-PP;Thalamus;0.6777539549168453;7.681145747868608;0.5125777894644579;0.5170493059444166;0.9834080717488789
120111-PP;WhiteMatter;0.8461107312584939;2.23606797749979;0.7332685675994786;0.7636845978847024;0.9484825029380984
